0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,252.0,0.0,0.1,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,31.0,0.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,26.3937,875.0,184665.0,9.76051,0.0,0.0,0.1,29.0,0.0,0.0,0.67648,80.0,0.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,252.0,0.0,0.1,29.0,262.0,0.0,0.67648,80.0,0.0,0.0,37.8181,0.0,0.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,15.0,29.0,262.0,150030.0,0.67648,0.0,100.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,0.0,252.0,0.0,15.0,0.0,262.0,0.0,0.0,80.0,100.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,42.0,1.0,26.3937,0.0,184665.0,0.0,252.0,0.0,0.1,0.0,262.0,150030.0,0.67648,80.0,0.0,0.0,37.8181,0.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,14.0,3.0,1.0,0.0,875.0,0.0,9.76051,0.0,0.0,0.1,0.0,262.0,0.0,0.67648,0.0,100.0,0.0,37.8181,0.0,0.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,26.3937,875.0,184665.0,9.76051,252.0,0.0,0.1,0.0,262.0,0.0,0.0,0.0,0.0,0.0,37.8181,31.0,0.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,150030.0,0.67648,0.0,100.0,0.0,0.0,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,0.0,0.0,0.0,9.76051,252.0,0.0,15.0,29.0,0.0,150030.0,0.67648,80.0,100.0,0.0,37.8181,0.0,0.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,0.0,0.0,184665.0,0.0,0.0,0.0,0.1,29.0,262.0,150030.0,0.67648,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,0.0,875.0,184665.0,9.76051,252.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,37.8181,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,14.0,3.0,1.0,0.0,875.0,184665.0,9.76051,252.0,0.0,0.1,29.0,0.0,150030.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,26.3937,0.0,184665.0,0.0,252.0,0.0,0.1,0.0,262.0,150030.0,0.0,0.0,0.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,42.0,1.0,0.0,875.0,0.0,9.76051,252.0,0.0,15.0,0.0,262.0,150030.0,0.0,0.0,100.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,0.0,0.0,184665.0,0.0,252.0,0.0,15.0,29.0,262.0,0.0,0.67648,0.0,0.0,0.0,0.0,0.0,0.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,14.0,3.0,1.0,26.3937,875.0,0.0,0.0,252.0,0.0,0.1,0.0,0.0,150030.0,0.67648,80.0,0.0,0.0,0.0,0.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,15.0,29.0,262.0,0.0,0.0,0.0,100.0,0.0,37.8181,0.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,26.3937,875.0,0.0,0.0,0.0,0.0,15.0,29.0,0.0,150030.0,0.67648,80.0,0.0,0.0,0.0,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,14.0,42.0,1.0,26.3937,875.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,150030.0,0.67648,0.0,0.0,0.0,0.0,0.0,0.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,0.0,80.0,100.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,42.0,1.0,26.3937,875.0,184665.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.67648,80.0,100.0,0.0,0.0,0.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,0.0,875.0,0.0,9.76051,0.0,0.0,0.1,0.0,262.0,150030.0,0.0,0.0,100.0,0.0,37.8181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,42.0,1.0,0.0,0.0,0.0,9.76051,0.0,0.0,15.0,29.0,262.0,150030.0,0.67648,0.0,100.0,0.0,37.8181,31.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,0.0,9.76051,252.0,0.0,15.0,0.0,0.0,150030.0,0.0,0.0,100.0,0.0,37.8181,0.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,0.0,875.0,184665.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,37.8181,31.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,26.3937,875.0,0.0,0.0,0.0,0.0,15.0,0.0,262.0,150030.0,0.67648,80.0,0.0,0.0,0.0,31.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,3.0,1.0,0.0,0.0,184665.0,9.76051,0.0,0.0,0.1,0.0,0.0,150030.0,0.0,80.0,0.0,0.0,37.8181,31.0,0.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,26.3937,0.0,184665.0,0.0,252.0,0.0,15.0,0.0,0.0,150030.0,0.0,0.0,100.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,26.3937,875.0,184665.0,0.0,252.0,0.0,15.0,0.0,0.0,150030.0,0.0,0.0,0.0,0.0,37.8181,0.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,14.0,42.0,1.0,26.3937,875.0,0.0,9.76051,252.0,0.0,0.1,29.0,262.0,0.0,0.0,0.0,0.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,26.3937,0.0,184665.0,0.0,252.0,0.0,0.1,0.0,262.0,150030.0,0.0,0.0,100.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,42.0,1.0,0.0,875.0,0.0,9.76051,252.0,0.0,0.1,29.0,0.0,0.0,0.67648,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,3.0,1.0,26.3937,875.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,80.0,100.0,0.0,37.8181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,14.0,3.0,1.0,0.0,875.0,184665.0,9.76051,252.0,0.0,15.0,0.0,262.0,0.0,0.0,80.0,0.0,0.0,37.8181,31.0,0.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,0.0,875.0,184665.0,9.76051,0.0,0.0,15.0,29.0,0.0,150030.0,0.0,80.0,100.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,0.0,875.0,184665.0,9.76051,252.0,0.0,15.0,0.0,262.0,150030.0,0.67648,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,0.0,0.0,252.0,0.0,15.0,0.0,0.0,150030.0,0.0,80.0,100.0,0.0,37.8181,0.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,26.3937,875.0,184665.0,0.0,0.0,0.0,0.1,0.0,262.0,0.0,0.0,0.0,0.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,0.1,29.0,0.0,150030.0,0.67648,0.0,0.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,42.0,1.0,0.0,0.0,184665.0,0.0,0.0,0.0,0.1,0.0,0.0,150030.0,0.0,0.0,100.0,0.0,0.0,31.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,42.0,1.0,26.3937,875.0,184665.0,0.0,252.0,0.0,0.1,29.0,0.0,150030.0,0.67648,0.0,100.0,0.0,0.0,0.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,42.0,1.0,26.3937,0.0,0.0,0.0,252.0,0.0,15.0,0.0,262.0,150030.0,0.0,80.0,0.0,0.0,37.8181,31.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,0.0,875.0,184665.0,0.0,0.0,0.0,15.0,29.0,262.0,150030.0,0.67648,0.0,100.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,0.0,875.0,0.0,0.0,0.0,0.0,0.1,29.0,0.0,150030.0,0.0,80.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,42.0,1.0,26.3937,0.0,184665.0,9.76051,252.0,0.0,15.0,0.0,262.0,150030.0,0.67648,0.0,100.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,42.0,1.0,26.3937,0.0,184665.0,0.0,0.0,0.0,15.0,0.0,0.0,150030.0,0.67648,80.0,100.0,0.0,37.8181,0.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,0.1,0.0,0.0,0.0,0.67648,80.0,0.0,0.0,37.8181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,14.0,42.0,1.0,26.3937,875.0,184665.0,0.0,252.0,0.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8181,0.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1618169070306.4229,1.0,3.0,1.0,26.3937,0.0,184665.0,0.0,0.0,0.0,15.0,0.0,0.0,150030.0,0.67648,80.0,100.0,0.0,0.0,0.0,6483.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,3.0,1.0,26.3937,875.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.67648,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,42.0,1.0,26.3937,875.0,184665.0,9.76051,0.0,0.0,0.1,0.0,0.0,150030.0,0.67648,0.0,0.0,0.0,0.0,0.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,0.0,0.0,0.0,9.76051,252.0,0.0,15.0,29.0,0.0,150030.0,0.67648,80.0,100.0,0.0,37.8181,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,0.0,875.0,0.0,9.76051,0.0,0.0,0.1,0.0,0.0,0.0,0.67648,0.0,0.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,0.0,0.0,184665.0,9.76051,252.0,0.0,15.0,29.0,262.0,150030.0,0.67648,80.0,0.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,0.0
1612204702517.0,14.0,42.0,1.0,0.0,0.0,0.0,0.0,252.0,0.0,15.0,0.0,0.0,150030.0,0.0,80.0,100.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,0.0,0.0,0.0,9.76051,252.0,0.0,15.0,0.0,262.0,150030.0,0.0,0.0,0.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,15.0,0.0,0.0,150030.0,0.0,0.0,0.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,42.0,1.0,26.3937,875.0,0.0,0.0,252.0,0.0,15.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,14.0,42.0,1.0,0.0,875.0,184665.0,9.76051,252.0,0.0,0.1,29.0,0.0,150030.0,0.67648,0.0,100.0,0.0,37.8181,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,14.0,42.0,1.0,0.0,875.0,0.0,9.76051,252.0,0.0,0.1,0.0,262.0,0.0,0.0,0.0,100.0,0.0,0.0,31.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,0.0,9.76051,252.0,0.0,0.1,29.0,262.0,0.0,0.67648,80.0,0.0,0.0,0.0,0.0,0.0,8274.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,0.0,875.0,184665.0,9.76051,0.0,0.0,0.1,29.0,262.0,0.0,0.67648,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,42.0,1.0,0.0,875.0,184665.0,9.76051,252.0,0.0,15.0,29.0,0.0,150030.0,0.67648,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,26.3937,0.0,184665.0,0.0,252.0,0.0,15.0,29.0,262.0,150030.0,0.67648,0.0,0.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,42.0,1.0,26.3937,875.0,184665.0,0.0,0.0,0.0,15.0,0.0,0.0,150030.0,0.67648,80.0,100.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,26.3937,875.0,0.0,0.0,252.0,0.0,0.1,0.0,0.0,0.0,0.67648,80.0,100.0,0.0,0.0,0.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,262.0,0.0,0.67648,80.0,100.0,0.0,0.0,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,150030.0,0.0,80.0,100.0,0.0,37.8181,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,42.0,1.0,26.3937,875.0,184665.0,9.76051,252.0,0.0,15.0,0.0,0.0,150030.0,0.0,0.0,0.0,0.0,0.0,0.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,14.0,42.0,1.0,26.3937,875.0,184665.0,0.0,252.0,0.0,15.0,29.0,0.0,0.0,0.67648,80.0,0.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,15.0,29.0,0.0,150030.0,0.67648,80.0,0.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,0.0,0.0,184665.0,0.0,252.0,0.0,15.0,29.0,0.0,150030.0,0.0,0.0,0.0,0.0,37.8181,0.0,0.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,0.0,875.0,0.0,0.0,252.0,0.0,0.1,29.0,0.0,150030.0,0.0,80.0,0.0,0.0,37.8181,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,0.0,0.0,15.0,29.0,262.0,150030.0,0.67648,80.0,100.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,0.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.67648,80.0,0.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,26.3937,0.0,0.0,9.76051,252.0,0.0,0.1,29.0,0.0,0.0,0.67648,0.0,0.0,0.0,37.8181,31.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,3.0,1.0,26.3937,0.0,184665.0,9.76051,252.0,0.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8181,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,14.0,3.0,1.0,0.0,875.0,0.0,0.0,0.0,0.0,0.1,29.0,262.0,150030.0,0.0,80.0,100.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,0.0
1612204702517.0,1.0,3.0,1.0,26.3937,875.0,184665.0,9.76051,252.0,0.0,15.0,0.0,0.0,150030.0,0.67648,80.0,0.0,0.0,0.0,31.0,6483.0,8274.0,0.0,0.0,0.0,0.0
1612204702517.0,14.0,3.0,1.0,26.3937,875.0,0.0,9.76051,0.0,0.0,0.1,29.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1618179373922.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,150030.0,0.0,0.0,100.0,0.0,0.0,0.0,6483.0,0.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,0.0,0.0,184665.0,9.76051,252.0,0.0,0.1,0.0,262.0,0.0,0.67648,0.0,100.0,0.0,0.0,31.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,3.0,1.0,26.3937,0.0,0.0,0.0,0.0,0.0,0.1,29.0,262.0,0.0,0.67648,80.0,0.0,0.0,37.8181,0.0,0.0,8274.0,0.0,0.0,0.0,10.0
1612204702517.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,252.0,0.0,15.0,0.0,0.0,150030.0,0.67648,0.0,0.0,0.0,0.0,0.0,0.0,8274.0,0.0,0.0,0.0,0.0
1618179373922.0,14.0,3.0,1.0,26.3937,875.0,184665.0,9.76051,0.0,0.0,15.0,0.0,262.0,0.0,0.0,80.0,100.0,0.0,0.0,31.0,6483.0,0.0,0.0,0.0,0.0,0.0
